CustomerName,total_profit,total_Qty,total_sales,customer_segment,RowID,CustomerSegment,Region,StateOrProvince,City,PostalCode
"Marguerite Yu",3683.03,76,7217.03,others,18487,"Home Office",Central,Texas,Weslaco,78596
"Marguerite Yu",3683.03,76,7217.03,others,18681,"Home Office",Central,Texas,Weslaco,78596
"Marguerite Yu",3683.03,76,7217.03,others,18680,"Home Office",Central,Texas,Weslaco,78596
"Marguerite Yu",3683.03,76,7217.03,others,22154,"Home Office",Central,Texas,Weslaco,78596
"Marguerite Yu",3683.03,76,7217.03,others,18645,"Home Office",Central,Texas,Weslaco,78596
"Marguerite Yu",3683.03,76,7217.03,others,18733,"Home Office",Central,Texas,Weslaco,78596
"Dana Rankin",3681.93,103,9807.43,"most active customer",25190,Consumer,West,Idaho,"Twin Falls",83301
"Dana Rankin",3681.93,103,9807.43,"most active customer",25189,Consumer,West,Idaho,"Twin Falls",83301
"Dana Rankin",3681.93,103,9807.43,"most active customer",23941,Consumer,West,Idaho,"Twin Falls",83301
"Dana Rankin",3681.93,103,9807.43,"most active customer",23205,Consumer,West,Idaho,"Twin Falls",83301
"Dana Rankin",3681.93,103,9807.43,"most active customer",24784,Consumer,West,Idaho,"Twin Falls",83301
"Dana Rankin",3681.93,103,9807.43,"most active customer",20106,Consumer,West,Idaho,"Twin Falls",83301
"Dana Rankin",3681.93,103,9807.43,"most active customer",21229,Consumer,West,Idaho,"Twin Falls",83301
"Dana Rankin",3681.93,103,9807.43,"most active customer",18438,Consumer,West,Idaho,"Twin Falls",83301
"Anna Ellis",3675.81,51,9647.63,"active customer",18194,Corporate,Central,Minnesota,Mankato,56001
"Anna Ellis",3675.81,51,9647.63,"active customer",18193,Corporate,Central,Minnesota,Mankato,56001
"Anna Ellis",3675.81,51,9647.63,"active customer",19469,"Home Office",Central,Minnesota,Mankato,56001
"Anna Ellis",3675.81,51,9647.63,"active customer",19468,"Home Office",Central,Minnesota,Mankato,56001
"Anna Ellis",3675.81,51,9647.63,"active customer",19196,"Home Office",Central,Minnesota,Mankato,56001
"Anna Ellis",3675.81,51,9647.63,"active customer",18198,"Home Office",Central,Minnesota,Mankato,56001
"Anna Ellis",3675.81,51,9647.63,"active customer",19909,"Home Office",Central,Minnesota,Mankato,56001
"Toni Swanson",3663.7,366,40870.86,"most active customer",1147,Consumer,East,"New York","New York City",10154
"Toni Swanson",3663.7,366,40870.86,"most active customer",1450,Consumer,East,"New York","New York City",10154
"Toni Swanson",3663.7,366,40870.86,"most active customer",914,Consumer,East,"New York","New York City",10154
"Toni Swanson",3663.7,366,40870.86,"most active customer",6046,Consumer,East,"New York","New York City",10154
"Toni Swanson",3663.7,366,40870.86,"most active customer",7033,Consumer,East,"New York","New York City",10154
"Toni Swanson",3663.7,366,40870.86,"most active customer",7034,Consumer,East,"New York","New York City",10154
"Toni Swanson",3663.7,366,40870.86,"most active customer",1146,Consumer,East,"New York","New York City",10154
"Toni Swanson",3663.7,366,40870.86,"most active customer",757,Consumer,East,"New York","New York City",10154
"Toni Swanson",3663.7,366,40870.86,"most active customer",758,Consumer,East,"New York","New York City",10154
"Toni Swanson",3663.7,366,40870.86,"most active customer",6068,Consumer,East,"New York","New York City",10154
"Toni Swanson",3663.7,366,40870.86,"most active customer",6069,Consumer,East,"New York","New York City",10154
"Eva Decker",3652.54,71,10595.37,others,23156,Corporate,South,Georgia,"La Grange",30240
"Eva Decker",3652.54,71,10595.37,others,23155,Corporate,South,Georgia,"La Grange",30240
"Eva Decker",3652.54,71,10595.37,others,23183,"Home Office",South,Georgia,"La Grange",30240
"Eva Decker",3652.54,71,10595.37,others,23182,"Home Office",South,Georgia,"La Grange",30240
"Eva Decker",3652.54,71,10595.37,others,23181,"Home Office",South,Georgia,"La Grange",30240
"Oscar Kenney",3651.46,55,5592.72,others,23360,"Home Office",Central,Wisconsin,"West Bend",53095
"Oscar Kenney",3651.46,55,5592.72,others,24802,"Home Office",Central,Wisconsin,"West Bend",53095
"Oscar Kenney",3651.46,55,5592.72,others,23887,"Home Office",Central,Wisconsin,"West Bend",53095
"Oscar Kenney",3651.46,55,5592.72,others,24369,"Home Office",Central,Wisconsin,"West Bend",53095
"Oscar Kenney",3651.46,55,5592.72,others,24370,"Home Office",Central,Wisconsin,"West Bend",53095
"Jesse Williamson",3632.78,52,5264.9,"active customer",19306,"Home Office",West,Utah,"Spanish Fork",84660
"Jesse Williamson",3632.78,52,5264.9,"active customer",20588,"Home Office",West,Utah,"Spanish Fork",84660
"Jesse Williamson",3632.78,52,5264.9,"active customer",20587,"Home Office",West,Utah,"Spanish Fork",84660
"Jesse Williamson",3632.78,52,5264.9,"active customer",20586,"Home Office",West,Utah,"Spanish Fork",84660
"Jesse Williamson",3632.78,52,5264.9,"active customer",19484,"Home Office",West,Utah,"Spanish Fork",84660
"Nina Bowles",3627.27,88,5447.5,others,23601,Corporate,Central,Illinois,Woodstock,60098
"Nina Bowles",3627.27,88,5447.5,others,23600,Corporate,Central,Illinois,Woodstock,60098
"Nina Bowles",3627.27,88,5447.5,others,23599,Corporate,Central,Illinois,Woodstock,60098
"Nina Bowles",3627.27,88,5447.5,others,23598,Corporate,Central,Illinois,Woodstock,60098
"Nina Bowles",3627.27,88,5447.5,others,21948,Corporate,Central,Illinois,Woodstock,60098
"Nina Bowles",3627.27,88,5447.5,others,21947,Corporate,Central,Illinois,Woodstock,60098
"Kate Glover",3624.77,94,5496.34,"most active customer",24964,"Small Business",West,"New Mexico",Alamogordo,88310
"Kate Glover",3624.77,94,5496.34,"most active customer",25987,"Small Business",West,"New Mexico",Alamogordo,88310
"Kate Glover",3624.77,94,5496.34,"most active customer",25986,"Small Business",West,"New Mexico",Alamogordo,88310
"Kate Glover",3624.77,94,5496.34,"most active customer",24965,"Small Business",West,"New Mexico",Alamogordo,88310
"Kate Glover",3624.77,94,5496.34,"most active customer",24963,"Small Business",West,"New Mexico",Alamogordo,88310
"Nicholas Wallace",3570.36,72,5730.86,others,25126,"Home Office",Central,Texas,Hurst,76053
"Nicholas Wallace",3570.36,72,5730.86,others,23531,"Home Office",Central,Texas,Hurst,76053
"Nicholas Wallace",3570.36,72,5730.86,others,23532,"Home Office",Central,Texas,Hurst,76053
"Nicholas Wallace",3570.36,72,5730.86,others,20306,"Home Office",Central,Texas,Hurst,76053
"Nicholas Wallace",3570.36,72,5730.86,others,20388,"Home Office",Central,Texas,Hurst,76053
"Nicholas Wallace",3570.36,72,5730.86,others,20389,"Home Office",Central,Texas,Hurst,76053
"Alex Tate",3557.2,6,5155.36,others,24487,Corporate,East,"New Jersey",Livingston,7039
"Erin Ballard",3547.17,308,21346.26,"most active customer",3926,"Home Office",West,California,"Los Angeles",90004
"Erin Ballard",3547.17,308,21346.26,"most active customer",3927,"Home Office",West,California,"Los Angeles",90004
"Erin Ballard",3547.17,308,21346.26,"most active customer",6711,"Home Office",West,California,"Los Angeles",90004
"Erin Ballard",3547.17,308,21346.26,"most active customer",5013,"Home Office",West,California,"Los Angeles",90004
"Erin Ballard",3547.17,308,21346.26,"most active customer",4398,"Home Office",West,California,"Los Angeles",90004
"Erin Ballard",3547.17,308,21346.26,"most active customer",960,"Home Office",West,California,"Los Angeles",90004
"Judith French",3532.9,97,12083.65,"most active customer",18821,"Home Office",Central,Illinois,Elmhurst,60126
"Judith French",3532.9,97,12083.65,"most active customer",18822,"Home Office",Central,Illinois,Elmhurst,60126
"Judith French",3532.9,97,12083.65,"most active customer",19299,"Home Office",Central,Illinois,Elmhurst,60126
"Judith French",3532.9,97,12083.65,"most active customer",19300,"Home Office",Central,Illinois,Elmhurst,60126
"Judith French",3532.9,97,12083.65,"most active customer",19301,"Home Office",Central,Illinois,Elmhurst,60126
"Joy Park",3532.39,39,5404.06,"active customer",24291,Corporate,Central,Illinois,Skokie,60076
"Joy Park",3532.39,39,5404.06,"active customer",24290,Corporate,Central,Illinois,Skokie,60076
"Joy Park",3532.39,39,5404.06,"active customer",24292,Corporate,Central,Illinois,Skokie,60076
"Paul Tate",3531.86,352,29627.7,"most active customer",3788,"Home Office",East,"District of Columbia",Washington,20006
"Paul Tate",3531.86,352,29627.7,"most active customer",3787,"Home Office",East,"District of Columbia",Washington,20006
"Paul Tate",3531.86,352,29627.7,"most active customer",2335,"Home Office",East,"District of Columbia",Washington,20006
"Paul Tate",3531.86,352,29627.7,"most active customer",1288,"Home Office",East,"District of Columbia",Washington,20006
"Paul Tate",3531.86,352,29627.7,"most active customer",7138,"Home Office",East,"District of Columbia",Washington,20006
"Paul Tate",3531.86,352,29627.7,"most active customer",4472,"Home Office",East,"District of Columbia",Washington,20006
"Paul Tate",3531.86,352,29627.7,"most active customer",4471,"Home Office",East,"District of Columbia",Washington,20006
"Paul Tate",3531.86,352,29627.7,"most active customer",2336,"Home Office",East,"District of Columbia",Washington,20006
"Paul Tate",3531.86,352,29627.7,"most active customer",2986,"Home Office",East,"District of Columbia",Washington,20006
"Jessie McDonald",3492.35,9,6347.19,others,18374,Corporate,West,Colorado,Lakewood,80232
"Jessie McDonald",3492.35,9,6347.19,others,18375,Corporate,West,Colorado,Lakewood,80232
"Dana Sharpe",3484.35,416,57021.38,"most active customer",6059,"Small Business",East,Pennsylvania,Philadelphia,19134
"Dana Sharpe",3484.35,416,57021.38,"most active customer",834,"Small Business",East,Pennsylvania,Philadelphia,19134
"Dana Sharpe",3484.35,416,57021.38,"most active customer",833,"Small Business",East,Pennsylvania,Philadelphia,19134
"Dana Sharpe",3484.35,416,57021.38,"most active customer",832,"Small Business",East,Pennsylvania,Philadelphia,19134
"Dana Sharpe",3484.35,416,57021.38,"most active customer",2269,"Small Business",East,Pennsylvania,Philadelphia,19134
"Dana Sharpe",3484.35,416,57021.38,"most active customer",2678,"Small Business",East,Pennsylvania,Philadelphia,19134
"Dana Sharpe",3484.35,416,57021.38,"most active customer",3487,"Small Business",East,Pennsylvania,Philadelphia,19134
"Dana Sharpe",3484.35,416,57021.38,"most active customer",4126,"Small Business",East,Pennsylvania,Philadelphia,19134
"Dana Sharpe",3484.35,416,57021.38,"most active customer",4125,"Small Business",East,Pennsylvania,Philadelphia,19134
"Tamara Dickinson",3480.65,53,5989.03,"most active customer",18903,"Home Office",West,Washington,"Mount Vernon",98273
"Tamara Dickinson",3480.65,53,5989.03,"most active customer",18902,"Home Office",West,Washington,"Mount Vernon",98273
"Tamara Dickinson",3480.65,53,5989.03,"most active customer",18692,"Small Business",West,Washington,"Mount Vernon",98273
"Tamara Dickinson",3480.65,53,5989.03,"most active customer",19036,"Home Office",West,Washington,"Mount Vernon",98273
"Tamara Dickinson",3480.65,53,5989.03,"most active customer",19035,"Home Office",West,Washington,"Mount Vernon",98273
"Tamara Dickinson",3480.65,53,5989.03,"most active customer",19233,"Small Business",West,Washington,"Mount Vernon",98273
"Tamara Dickinson",3480.65,53,5989.03,"most active customer",19232,"Small Business",West,Washington,"Mount Vernon",98273
"Tamara Dickinson",3480.65,53,5989.03,"most active customer",19047,"Home Office",West,Washington,"Mount Vernon",98273
"Lawrence Dennis",3478.29,106,10597.04,"most active customer",21283,"Home Office",West,California,"San Clemente",92672
"Lawrence Dennis",3478.29,106,10597.04,"most active customer",19758,"Home Office",West,California,"San Clemente",92672
"Lawrence Dennis",3478.29,106,10597.04,"most active customer",19759,"Home Office",West,California,"San Clemente",92672
"Lawrence Dennis",3478.29,106,10597.04,"most active customer",23488,"Home Office",West,California,"San Clemente",92672
"Lawrence Dennis",3478.29,106,10597.04,"most active customer",23489,"Home Office",West,California,"San Clemente",92672
"Lawrence Dennis",3478.29,106,10597.04,"most active customer",21647,"Home Office",West,California,"San Clemente",92672
"Geoffrey Saunders",3478.16,424,26406.82,"most active customer",1898,"Small Business",East,"New York","New York City",10024
"Geoffrey Saunders",3478.16,424,26406.82,"most active customer",151,"Small Business",East,"New York","New York City",10024
"Geoffrey Saunders",3478.16,424,26406.82,"most active customer",152,"Small Business",East,"New York","New York City",10024
"Geoffrey Saunders",3478.16,424,26406.82,"most active customer",1497,"Small Business",East,"New York","New York City",10024
"Geoffrey Saunders",3478.16,424,26406.82,"most active customer",4680,"Small Business",East,"New York","New York City",10024
"Geoffrey Saunders",3478.16,424,26406.82,"most active customer",8027,"Small Business",East,"New York","New York City",10024
"Geoffrey Saunders",3478.16,424,26406.82,"most active customer",8028,"Small Business",East,"New York","New York City",10024
"Geoffrey Saunders",3478.16,424,26406.82,"most active customer",1512,"Small Business",East,"New York","New York City",10024
"Geoffrey Saunders",3478.16,424,26406.82,"most active customer",548,"Small Business",East,"New York","New York City",10024
"Geoffrey Saunders",3478.16,424,26406.82,"most active customer",622,"Small Business",East,"New York","New York City",10024
"Linda Blake",3458.08,20,5057.09,others,18891,"Small Business",East,Ohio,Hilliard,43026
"Linda Blake",3458.08,20,5057.09,others,18244,Corporate,East,Ohio,Hilliard,43026
"Albert Frost",3433.93,152,9787.62,others,25059,"Small Business",Central,Missouri,Raytown,64133
"Albert Frost",3433.93,152,9787.62,others,26065,"Small Business",Central,Missouri,Raytown,64133
"Albert Frost",3433.93,152,9787.62,others,22766,"Small Business",Central,Missouri,Raytown,64133
"Albert Frost",3433.93,152,9787.62,others,22767,"Small Business",Central,Missouri,Raytown,64133
"Albert Frost",3433.93,152,9787.62,others,22768,"Small Business",Central,Missouri,Raytown,64133
"Albert Frost",3433.93,152,9787.62,others,22769,"Small Business",Central,Missouri,Raytown,64133
"Albert Frost",3433.93,152,9787.62,others,22505,"Small Business",Central,Missouri,Raytown,64133
"Lindsay O'Connell",3432.09,45,5368.34,others,22145,Corporate,Central,Texas,Greenville,75401
"Lindsay O'Connell",3432.09,45,5368.34,others,22146,Corporate,Central,Texas,Greenville,75401
"Lindsay O'Connell",3432.09,45,5368.34,others,20654,Corporate,Central,Texas,Greenville,75401
"Jose Chan",3417.67,29,4953.14,"most active customer",18695,Corporate,Central,Michigan,Jackson,49201
"Jose Chan",3417.67,29,4953.14,"most active customer",18718,Corporate,Central,Michigan,Jackson,49201
"Roger Hopkins",3406.52,117,3807.26,"most active customer",21443,Corporate,South,Arkansas,Conway,72032
"Roger Hopkins",3406.52,117,3807.26,"most active customer",22280,Corporate,South,Arkansas,Conway,72032
"Roger Hopkins",3406.52,117,3807.26,"most active customer",22281,Corporate,South,Arkansas,Conway,72032
"Roger Hopkins",3406.52,117,3807.26,"most active customer",23232,Corporate,South,Arkansas,Conway,72032
"Roger Hopkins",3406.52,117,3807.26,"most active customer",23233,Corporate,South,Arkansas,Conway,72032
"Roger Hopkins",3406.52,117,3807.26,"most active customer",23234,Corporate,South,Arkansas,Conway,72032
"Roger Hopkins",3406.52,117,3807.26,"most active customer",22444,Corporate,South,Arkansas,Conway,72032
"Betsy Puckett",3337.09,73,7189.7,"most active customer",20741,Corporate,Central,Oklahoma,Norman,73071
"Betsy Puckett",3337.09,73,7189.7,"most active customer",22500,Corporate,Central,Oklahoma,Norman,73071
"Betsy Puckett",3337.09,73,7189.7,"most active customer",22499,Corporate,Central,Oklahoma,Norman,73071
"Betsy Puckett",3337.09,73,7189.7,"most active customer",22013,Corporate,Central,Oklahoma,Norman,73071
"Betsy Puckett",3337.09,73,7189.7,"most active customer",22012,Corporate,Central,Oklahoma,Norman,73071
"Betsy Puckett",3337.09,73,7189.7,"most active customer",22540,"Small Business",Central,Oklahoma,Norman,73071
"Betsy Puckett",3337.09,73,7189.7,"most active customer",21983,"Small Business",Central,Oklahoma,Norman,73071
"Betsy Puckett",3337.09,73,7189.7,"most active customer",21982,"Small Business",Central,Oklahoma,Norman,73071
"Betsy Puckett",3337.09,73,7189.7,"most active customer",21981,"Small Business",Central,Oklahoma,Norman,73071
"Leonard Daly",3332.42,16,5597.12,"can not lose",23661,Consumer,West,Utah,"Salt Lake City",84106
"Leonard Daly",3332.42,16,5597.12,"can not lose",23660,Consumer,West,Utah,"Salt Lake City",84106
"Leonard Daly",3332.42,16,5597.12,"can not lose",23388,Consumer,West,Utah,"Salt Lake City",84106
"Pamela Wiley",3331.43,738,27349.55,"most active customer",1890,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",1889,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",5595,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",6407,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",227,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",1808,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",2627,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",2626,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",6182,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",6181,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",2564,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",2563,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",799,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",1390,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",5231,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",6406,Corporate,East,Massachusetts,Boston,2113
"Pamela Wiley",3331.43,738,27349.55,"most active customer",1417,Corporate,East,Massachusetts,Boston,2113
"Jimmy Alston Holder",3326.99,55,9435.98,"most active customer",19146,Consumer,West,Washington,Seattle,98115
"Jimmy Alston Holder",3326.99,55,9435.98,"most active customer",19147,Consumer,West,Washington,Seattle,98115
"Jimmy Alston Holder",3326.99,55,9435.98,"most active customer",19450,Consumer,West,Washington,Seattle,98115
"Jimmy Alston Holder",3326.99,55,9435.98,"most active customer",18914,Consumer,West,Washington,Seattle,98115
"Jimmy Alston Holder",3326.99,55,9435.98,"most active customer",24046,Consumer,West,Washington,Seattle,98115
"Jimmy Alston Holder",3326.99,55,9435.98,"most active customer",24069,Consumer,West,Washington,Seattle,98115
"Randall Bridges",3321.51,18,4813.78,others,18543,Corporate,East,Massachusetts,Quincy,2169
"Matthew Berman",3317.77,65,7376.86,"most active customer",23509,Corporate,West,Oregon,"Grants Pass",97526
"Matthew Berman",3317.77,65,7376.86,"most active customer",23612,Corporate,West,Oregon,"Grants Pass",97526
